event_id,landslide_trigger,landslide_size,fatality_count,admin_division_name,longitude,latitude,event_date,elevation,slope,aspect,ndvi,ndwi,population,soil_type,rainfall_3d,rainfall_7d,rainfall_14d,rainfall_30d
6730,unknown,large,0,Kashmir,77.28529999,33.28699762,2014-12-31,4081,33.02084907,63.36351282,-0.0106770657,-0.02788033895,0.003605728038,9,0,0,2.208957672,10.47732174
6734,unknown,small,0,Uttar Pradesh,77.21349954,28.57140016,2015-1-29,216,3.489039055,217.2024818,0.1982024312,-0.2479632795,105.8641968,7,7.159534931,7.159534931,7.159534931,25.0790534
6804,unknown,small,1,NCT,75.19219795,33.3375995,2015-2-26,1209,31.01369953,244.480248,0.2889480889,-0.2876196802,3.252476931,9,78.16222572,127.0074167,158.2836967,195.9375393
6827,unknown,medium,0,Kashmir,74.32100108,34.20920215,2015-03-05,1626,42.97610379,346.6385817,0.4395581186,-0.4290458262,4.774554729,7,6.144377708,19.42718148,81.12141562,108.5088677
6840,unknown,medium,2,Kashmir,74.17939787,33.74529957,2015-02-05,1142,1.115281563,270,0.3736594617,-0.4472272694,6.705453396,7,12.46791172,16.62388229,30.93393135,62.13402033
6841,continuous_rain,medium,0,Kashmir,75.24490453,33.12130189,2015-03-05,2306,18.22980229,69.87652321,0.4088726342,-0.4848609865,1.146502137,7,13.33484459,38.77217674,121.5825422,147.3640809
6842,continuous_rain,medium,0,Kashmir,75.20300235,33.32959987,2015-03-02,1158,28.7552389,237.9269386,0.2678927183,-0.3042949736,3.188549757,9,51.64801931,129.810245,204.355063,237.6963766
6851,unknown,medium,0,Kashmir,76.12380226,32.56119866,2015-3-10,915,32.16946698,197.779725,0.4985044003,-0.5653366446,5.501567841,7,34.13193703,43.55623341,161.103899,269.4429388
6867,downpour,medium,0,Himachal Pradesh,74.97810313,33.89110326,2015-3-15,1638,15.46941999,20.62940931,0.4190932512,-0.4590931535,6.054675102,7,9.845615387,60.10876036,119.1735883,205.4497982
6871,continuous_rain,small,0,Kashmir,74.24529892,33.68460229,2015-3-15,1356,17.16462037,118.1433395,0.4930720627,-0.5566350818,2.366858959,7,6.825524569,26.93306088,81.75825667,181.0716908
6872,rain,medium,1,Kashmir,74.10109606,33.77320017,2015-3-15,1052,21.72031356,219.4583785,0.4081792831,-0.4695049524,13.20371437,7,4.429722786,26.09704304,64.26950216,157.9985533
6873,continuous_rain,medium,0,Kashmir,75.29659888,33.08089797,2015-3-15,1743,18.7428603,149.1741693,0.4158831239,-0.5253428817,6.715769291,4,25.63605881,53.01329994,125.7820873,230.9755468
6874,continuous_rain,medium,0,Kashmir,75.19689784,33.33429977,2015-3-22,1167,41.13364456,225.2263738,0.04595085606,-0.09161963314,3.159133434,9,0,89.41272736,213.8245888,450.5007739
6889,unknown,medium,0,Kashmir,74.38359794,34.078604,2015-3-15,2698,10.70743799,148.881955,0.5637931228,-0.5282050371,3.384082556,7,4.806786537,37.80340958,78.88683319,164.3335252
6890,continuous_rain,small,1,Kashmir,74.4116992,34.09680159,2015-3-15,2071,12.78486365,328.8765486,0.2160034925,-0.2600580752,2.595329762,7,4.574078083,38.21523714,78.01112509,160.8210887
6891,snowfall_snowmelt,medium,1,Kashmir,74.55940246,34.13270181,2015-3-15,1614,3.833650988,118.8910696,0.3497112095,-0.3803678155,19.42268753,7,4.950682163,43.58401537,94.03864241,180.1175373
6907,snowfall_snowmelt,medium,0,Kashmir,75.8103007,33.1753997,2015-3-21,1061,43.56493255,274.8816833,0.1270977259,-0.2012805939,2.122850657,7,0,54.48570442,101.6351185,205.691789
6908,continuous_rain,medium,0,Kashmir,75.57869499,33.09769986,2015-3-15,1082,20.79527143,75.18189685,0.3515167236,-0.4311485887,3.63863492,7,13.14219379,40.60933638,112.1576276,232.1232679
6924,snowfall_snowmelt,medium,0,Kashmir,74.79428561,33.95483273,2015-3-28,1614,3.350656787,90,0.3423422575,-0.3530213535,7.383366585,7,0,10.35066605,47.1282022,165.903692
6925,continuous_rain,medium,0,Kashmir,75.24050339,33.01859987,2015-3-28,1013,18.05854346,173.1989429,0.0935459286,-0.2022423893,5.847728252,7,0,3.371779203,70.70509315,181.3696835
6928,continuous_rain,large,0,Kashmir,79.81020353,30.61449783,2015-3-31,2716,40.25635441,138.2090456,0.08585986495,-0.161269024,0.1513350457,7,45.52704048,50.58921766,50.58921766,213.6597314
6931,downpour,medium,0,Kashmir,74.7958998,33.70989877,2015-3-23,2215,17.06965709,333.6648469,0.671875,-0.5957739949,8.630789757,7,0,19.8251915,63.71913052,212.8953059
6932,downpour,medium,0,Kashmir,74.03569888,34.07960283,2015-3-23,1292,35.8993742,87.43652896,0.3773773313,-0.4199446142,9.284189224,7,0,9.942565918,40.67826915,165.5217259
6933,continuous_rain,medium,0,Kashmir,74.65660195,33.93439667,2015-3-30,2074,20.1204599,158.111571,0.2701383829,-0.3697352409,10.96021652,7,64.31401062,76.3355608,92.77278042,216.1285504
6934,continuous_rain,medium,0,Kashmir,74.59149907,34.00959941,2015-3-30,1822,28.84291937,357.9679375,0.2838532031,-0.338105917,2.235126257,7,55.95973206,71.12053871,83.63786173,198.8623955
6947,continuous_rain,medium,16,Kashmir,78.62780154,30.02610161,2015-6-21,494,28.47775523,268.2899376,0.5636425614,-0.5404905677,0.7394429445,7,65.20658112,65.20658112,65.20658112,65.20658112
7011,construction,medium,4,Uttarakhand,74.65679815,34.1410002,2015-6-25,1580,4.32615327,148.8633061,0.4684155881,-0.4905336797,11.95130825,7,0,36.63930893,36.63930893,36.63930893
7012,continuous_rain,medium,0,Kashmir,79.04789791,30.68380118,2015-6-25,2495,40.42216439,133.1730345,0.550719142,-0.543341279,0.4598414302,7,148.0941162,238.3390121,238.3390121,238.3390121
7026,downpour,small,0,Himachal Pradesh,75.44460091,34.26070031,2015-5-30,3357,11.31196638,144.0216611,-0.01348284353,-0.01460145973,1.339110613,9,0,8.116671324,21.01595235,53.58036149
7027,continuous_rain,small,0,Kashmir,76.05390139,34.6055984,2015-6-25,2834,39.57416795,182.727793,0.05903858691,-0.1285463125,0.5985657573,9,0,8.844069481,8.844069481,51.97031879
7062,continuous_rain,medium,4,Kashmir,74.48380286,33.63029935,2015-5-14,2746,35.1294498,126.7411438,0.1132404357,-0.198507607,1.068954706,7,65.35279846,97.50057411,154.5254631,368.5743241
7084,continuous_rain,small,4,Kashmir,79.4524989,29.39299845,2015-07-06,1991,13.9894146,167.0717748,0.2520606816,-0.3601235449,13.54736996,4,110.2627182,110.2627182,326.2565842,416.911438
7110,continuous_rain,medium,0,Kashmir,79.55409952,30.55680153,2015-4-30,1872,18.38540155,13.07538759,0.5139154792,-0.5602827072,4.206285,7,6.386226654,6.386226654,12.61350679,76.23558807
7111,continuous_rain,medium,0,Kashmir,79.57650204,30.56310223,2015-4-28,1454,18.43327006,312.8399529,0.1619083434,-0.2012644857,0.8830240369,7,3.193113327,3.193113327,16.72788095,132.5763054
7157,continuous_rain,medium,0,Kashmir,75.31559911,34.04040288,2015-7-10,2542,38.77042738,152.4753463,0.5297793746,-0.5714219809,2.494091511,7,0,32.83277035,32.83277035,51.95296192
7158,continuous_rain,small,0,Kashmir,75.14469961,32.92620284,2015-7-11,717,35.18426166,68.44610593,0.2820484638,-0.333368957,24.28553772,7,98.9518261,180.805912,209.2438493,243.2449794
7159,continuous_rain,small,0,Uttarakhand,79.45520112,29.39080011,2015-7-10,1951,5.936953685,159.0644753,0.1773482263,-0.2345891893,13.27845955,4,36.82126236,220.7265053,220.7265053,527.3752251
7160,continuous_rain,small,0,Uttarakhand,78.48619833,30.37990007,2015-7-11,927,39.72165506,13.05243082,0.6915829778,-0.6037136912,5.680429935,4,20.28063393,94.19956779,139.2183208,195.7180595
7161,downpour,small,0,Kashmir,78.9000029,30.24099907,2015-7-11,707,43.16724249,10.35745045,0.6253842711,-0.5877645612,4.440609455,7,24.93191147,107.9096336,107.9096336,245.070837
7167,rain,small,0,Kashmir,73.95929664,34.66090017,2015-04-08,2069,56.16162812,305.1123198,0.7312760949,-0.6298853755,0,7,0,10.43490577,42.63761508,72.64536393
7168,rain,small,0,Uttarakhand,74.32790377,34.20880083,2015-04-07,1589,2.908204422,50.40947758,0.06847735494,-0.1258221716,11.50404739,7,6.504421711,38.39809084,92.21328306,148.8277969
7171,downpour,medium,0,Kashmir,74.79900334,33.94450099,2015-3-30,1623,2.164826788,328.9219967,0.1062809527,-0.1747150123,10.64238644,7,77.83956909,88.19023514,106.3586404,243.7432611
7172,downpour,medium,0,Uttarakhand,75.54689714,33.14450259,2015-04-03,1133,7.459720418,188.49102,0.1077924371,-0.1472782195,61.58220673,7,38.3054409,160.1940594,160.1940594,301.5633583
7174,downpour,medium,0,Kashmir,74.03009825,34.0886013,2015-04-03,1313,7.107293915,38.83357803,0.3688085079,-0.3422296345,16.69509697,7,30.87061596,89.31655025,103.9911385,196.522083
7175,downpour,medium,0,Uttarakhand,74.61630059,33.92430126,2015-04-05,2201,6.676176368,90,0.290928185,-0.3612028956,10.3256321,7,9.013344765,99.93363667,145.6118898,240.2221224
7176,continuous_rain,medium,2,Kashmir,74.4725035,34.15869837,2015-04-02,1650,0.9274099368,180,0.2958502173,-0.3655015528,4.136770725,7,26.21350956,75.09491253,85.25551987,167.9801307
7177,continuous_rain,medium,0,Uttarakhand,74.40160379,34.09780043,2015-04-03,2007,14.69490418,104.2944951,0.5269498825,-0.5373479128,1.846414685,7,41.77181339,92.72448826,102.8770399,189.1810277
7178,continuous_rain,medium,0,Kashmir,74.42030526,34.06039749,2015-04-03,2240,22.14110151,106.1698909,0.5373868346,-0.5098772049,4.152186871,7,42.26316261,94.42183113,104.6466179,191.8540087
7185,continuous_rain,medium,0,Uttarakhand,77.18029707,32.29339843,2015-04-03,2149,8.89961445,301.1236994,0.002917441539,0.001019767951,2.621573448,7,20.49420071,84.91816044,84.91816044,175.4620004
7195,continuous_rain,medium,0,Uttarakhand,75.21019934,33.25040178,2015-7-12,716,11.26758374,215.6580148,0.2057930082,-0.2392054796,2.617645741,4,49.02133942,105.7620544,124.0740862,150.5093269
7196,continuous_rain,medium,0,Kashmir,75.28450134,33.20489665,2015-7-12,778,33.75064918,6.650645014,0.1335010231,-0.1609510928,2.863703966,7,37.68337631,81.74479485,95.13055134,127.8175941
7215,continuous_rain,small,1,Kashmir,78.03700186,32.24730024,2015-7-13,3661,1.43596808,130.2229947,0.06289809942,-0.1883334517,0.03125326335,9,0,0,6.071947098,28.49363136
7224,continuous_rain,small,0,Himachal Pradesh,78.43779924,30.72999747,2015-7-19,1120,7.681024638,196.2164423,0.1181830019,-0.1820570081,6.729048252,7,80.83499432,260.6376524,433.2733107,638.8475866
7226,continuous_rain,small,1,Himachal Pradesh,76.32260236,32.22389888,2015-7-18,1476,20.42124106,180,0.708645463,-0.6526013017,13.69024467,7,396.0351257,396.0351257,649.236227,886.2837429
7227,monsoon,medium,0,Himachal Pradesh,80.23639549,30.07050088,2015-7-19,2186,9.259366335,53.43274578,0.3034875691,-0.3808495998,2.018655777,7,32.28470612,32.28470612,162.6238365,364.6967621
7249,continuous_rain,medium,0,Uttarakhand,77.16649616,31.08509798,2015-7-13,1821,41.11958208,319.489531,0.6907599568,-0.6566377282,10.41775417,4,139.7512569,214.9213333,257.7559624,493.5581551
7251,monsoon,small,1,Uttarakhand,75.1494976,34.26890059,2015-7-21,2213,8.669047112,230.4295311,0.2884373367,-0.3341441751,4.512581825,7,15.68190861,31.36381721,45.3109436,69.58387184
7261,continuous_rain,small,0,Kashmir,77.76519736,33.61599902,2015-7-21,4299,15.45283153,100.1179484,0.0471092388,-0.1195410043,0.01441029273,9,15.53466678,27.08629751,35.53099489,41.18693542
7262,continuous_rain,medium,0,Kashmir,77.75589567,33.74030092,2015-7-21,3711,28.68860695,84.90861145,0.02153868601,-0.07694011182,0.04985431209,7,19.956532,19.956532,33.36221075,61.02841282
7270,continuous_rain,small,0,Kashmir,80.21859922,29.58630048,2015-7-24,1664,7.721587156,213.3091364,0.2770216763,-0.2447422743,18.3889389,4,42.01583862,62.89821911,194.7542181,508.4098921
7273,continuous_rain,medium,0,Kashmir,78.9013986,30.24110163,2015-7-26,694,35.61003265,353.9929086,0.5489276052,-0.5135270953,4.402345181,7,30.25704002,59.68635654,214.0227346,321.9323683
7275,continuous_rain,small,0,Uttarakhand,75.41889865,34.25799809,2015-7-24,2891,14.02677562,193.6029718,0.02143484727,-0.04924530536,4.042765141,7,0,12.71311092,39.53474712,56.7450285
7284,continuous_rain,medium,0,Uttarakhand,75.77020447,33.27060151,2015-7-27,1152,26.49690868,238.69776,0.3776676953,-0.4238981307,5.820464611,7,22.02662754,47.48880291,78.49542332,162.2626162
7285,continuous_rain,small,0,Uttarakhand,77.3525031,31.12630008,2015-7-26,2280,8.395167336,39.84221379,0.4463453293,-0.4348230958,5.156337738,4,45.08902359,61.69079399,249.5477734,364.0629625
7286,continuous_rain,small,0,Uttarakhand,77.17510222,31.10029906,2015-7-26,2146,31.99334742,272.9706895,0.1937609613,-0.2487569302,13.91572094,4,43.30485153,68.9259882,325.4165373,468.4779348
7287,continuous_rain,small,0,Himachal Pradesh,76.12059617,32.56060114,2015-7-26,842,23.96099738,276.2735309,0.7609142065,-0.706549108,7.75212574,7,84.31921005,161.7415676,401.4666042,633.7375641
7288,continuous_rain,small,0,Himachal Pradesh,77.1135042,31.95629931,2015-7-26,1208,9.377048555,53.97370738,0.07613573968,-0.138255164,8.334837914,7,28.47101402,51.99930286,117.0487719,194.9736176
7289,continuous_rain,small,0,Himachal Pradesh,76.92970451,31.70849815,2015-7-26,762,8.055301651,336.2123316,0.1241960377,-0.1842249781,41.38005066,7,95.21465302,119.0183163,270.6183071,475.9243908
7294,continuous_rain,small,0,Himachal Pradesh,78.10449928,30.45280191,2015-7-24,2063,28.53717557,213.539359,0.5021009445,-0.6112317443,17.1736393,4,53.22680664,109.7500401,423.3959522,805.3155384
7295,continuous_rain,medium,3,Himachal Pradesh,78.14430121,30.45170051,2015-7-24,2316,22.90669912,174.9008731,0.5056943893,-0.5679705739,1.836046576,4,40.93449879,85.06722832,310.8397503,676.9467106
7296,continuous_rain,medium,0,Uttarakhand,78.3415005,30.41600095,2015-7-24,2327,24.26305522,253.3030632,0.4671546519,-0.5245622993,1.90557313,4,32.51375198,42.93781757,194.6235361,414.673398
7297,downpour,small,0,Kashmir,79.0757985,30.72040148,2015-7-28,3593,45.8830098,251.7039478,0.3135221303,-0.3216552138,0.6536064148,7,68.27138519,68.27138519,152.4654732,379.5303345
7308,continuous_rain,small,0,Uttarakhand,78.68139548,30.9110994,2015-8-15,2002,38.8591446,280.4174792,0.4179054499,-0.4435569942,0.3833694756,7,19.7425518,19.7425518,98.73702049,313.5438309
7309,continuous_rain,medium,0,Himachal Pradesh,78.6159983,30.78640064,2015-8-15,1559,22.20908361,146.3696495,0.1708633006,-0.2723433077,1.368122339,7,19.34495163,74.17381859,201.5539761,467.4816532
7310,continuous_rain,medium,0,Uttarakhand,78.32990238,30.90849974,2015-8-15,1815,41.0545586,77.11273148,0.7125088573,-0.6707186699,0.6299230456,7,32.03749466,99.83702087,237.1753922,521.7958841
7311,unknown,medium,0,Kashmir,79.52690346,30.64939922,2015-8-15,2064,22.38726262,30.16476759,0.637216866,-0.5952736139,0.7815306783,7,17.74446106,73.14635658,183.8180904,428.1014919
7329,downpour,medium,3,Himachal Pradesh,77.34459711,32.02750223,2015-8-18,1721,32.06580988,154.7414561,0.6896161437,-0.6392424703,6.679490089,7,17.68455124,44.2113781,119.9822073,212.680871
7366,downpour,medium,0,Kashmir,76.33740212,32.22409954,2015-7-31,1577,14.65969084,251.9764887,0.5920962095,-0.5609233379,8.531459808,7,64.6177597,250.185215,420.0106621,1069.246889
7367,rain,small,0,Himachal Pradesh,76.33689824,32.22370268,2014-08-08,1561,15.90515628,250.0713773,0.5228703618,-0.5097459555,7.897639275,7,227.4873581,227.4873581,407.737154,880.4708481
7391,downpour,medium,0,Kashmir,78.85780197,31.03580262,2015-08-01,2734,53.37365127,211.3076554,0.1533600837,-0.2137884796,0.03856579587,9,177.8603706,177.8603706,227.4917564,423.6107445
7598,downpour,medium,0,Himachal Pradesh,74.77559752,33.10779973,2015-08-06,1194,24.19624295,54.80143448,0.638908565,-0.6494130492,1.148440242,4,34.47652054,94.93239403,173.1852636,454.5721264
7613,rain,medium,0,Himachal Pradesh,75.19940386,32.99609925,2015-08-08,830,27.80587009,98.82842456,0.1074243933,-0.2260064632,2.565443277,4,99.52470684,112.3389025,167.9045362,420.8610773
7614,monsoon,medium,0,Himachal Pradesh,76.75700353,31.80279921,2015-08-08,720,13.36366868,105.8168451,0.6111033559,-0.5915695429,6.191620827,7,75.01820469,139.4260187,265.1859446,566.3726072
7628,unknown,medium,0,Himachal Pradesh,76.5102012,31.69160261,2015-08-09,821,17.96859884,176.6370527,0.4238915145,-0.4337973893,9.379891396,4,126.3538551,154.9342232,246.3755646,717.2974634
7636,continuous_rain,medium,0,Uttarakhand,74.25620143,33.38520041,2015-08-09,1084,16.23070126,59.96910282,0.4029991925,-0.4905827045,3.999541998,7,47.44132233,47.44132233,145.0937386,342.4028568
7649,continuous_rain,medium,0,Uttarakhand,76.76219838,31.32370002,2015-8-11,575,12.08697639,232.7895582,0.4766058624,-0.5256611705,3.922175646,4,80.50450134,151.5313721,229.6280251,541.2542515
7676,continuous_rain,medium,0,Uttarakhand,76.30750385,32.17640054,2015-8-12,959,8.888438046,101.947726,0.6893692613,-0.6411555409,3.499586105,7,123.8521881,340.3774261,485.0945644,1328.206873
7678,continuous_rain,medium,0,Uttarakhand,76.31939627,32.19670282,2015-8-11,1133,20.61693077,255.0385236,0.5076874495,-0.4870795906,8.617418289,7,97.45928955,294.7169533,450.5581131,1260.807495
7685,rain,medium,8,Himachal Pradesh,76.98760148,31.7755987,2015-8-13,1027,37.25357314,339.4801383,0.7713586688,-0.6983091831,9.690916061,7,34.04793549,145.9572783,271.9959898,450.4694891
7704,unknown,medium,0,Kashmir,75.61570107,32.61749927,2015-8-20,1054,15.28348273,135.3061839,0.4766241908,-0.5401672125,3.656230927,7,0,32.47249889,202.4260311,501.9569645
7726,unknown,medium,0,Kashmir,77.12129871,31.0365027,2015-8-22,1794,22.65285315,251.9225772,0.6583634615,-0.626981318,3.366791248,7,0,37.43494415,184.7945595,243.0079966
7746,downpour,medium,0,Himachal Pradesh,75.2639984,32.61729861,2015-8-20,486,19.12661267,221.6828026,0.2795032859,-0.342528224,1.410710573,7,0,11.47763062,207.042285,516.6725645
7940,unknown,medium,1,Kashmir,74.25250037,33.67940297,2015-09-03,1262,2.163044522,329.0004886,0.03269314393,-0.07273999602,3.021263123,7,0,82.89659882,104.3002167,216.9648457
8032,downpour,medium,0,Kashmir,79.32060315,30.32990017,2016-6-29,926,36.44208053,239.7200744,0.6591458321,-0.6413340569,2.827275038,7,11.33884048,27.30230999,45.44347572,81.43347931
8367,unknown,medium,0,Himachal Pradesh,80.25650158,29.80019909,2016-6-30,1662,21.42830577,45.47763701,0.5919285417,-0.5798289776,4.743672371,7,34.28373241,83.02882671,149.3504267,236.2978411
8472,construction,small,1,NCT,74.5263962,33.62959927,2016-07-02,3451,9.452034754,193.5066524,0.1665715575,-0.2359497994,1.3757689,7,43.11721802,96.60900497,151.6535797,254.5404892
8482,construction,medium,0,Himachal Pradesh,77.09003149,30.89221511,2016-07-02,1573,27.63095242,171.7123108,0.07403529435,-0.3071915805,9.62704277,7,71.41927433,117.5978746,166.6407461,243.2969036
8744,continuous_rain,medium,5,Kashmir,75.18920144,32.99000366,2016-6-21,833,31.219873,124.1162472,0.06898993254,-0.2005866766,2.973147631,7,0,16.93601227,16.93601227,68.21853733
8860,continuous_rain,small,0,Kashmir,78.11810399,31.51240026,2016-6-17,1720,56.75537021,350.6883487,0.5669270158,-0.5436900258,2.170945168,9,40.11875916,40.11875916,40.11875916,57.85092926
8866,rain,small,10,Uttarakhand,75.19819544,33.30409828,2015-10-25,2003,35.493123,12.54973829,0.6774852276,-0.5653064847,3.290638208,7,8.819368362,50.92749977,70.6824894,70.6824894
9002,rain,small,10,Uttarakhand,78.09729783,30.45540157,2016-7-16,1978,33.82546482,206.6405022,0.4201936126,-0.4399101734,15.93134975,4,99.37484741,99.37484741,174.0818672,410.7348022
9008,downpour,medium,0,Kashmir,78.51129861,30.33509948,2016-7-16,1475,22.01879515,139.5116708,0.6668198109,-0.6274214983,2.102596283,7,51.50608635,64.91749096,94.64721966,200.316483
9017,monsoon,large,0,Himachal Pradesh,78.29360083,30.16419997,2016-7-17,1097,44.46223133,283.3514437,0.2875680327,-0.2831221223,9.814331055,7,48.07432556,72.11148834,91.10578728,284.1946735
9020,downpour,medium,0,Kashmir,78.16770258,29.95509935,2016-7-17,309,13.14075539,166.1081647,0.5016368628,-0.4892974496,54.1844101,7,116.2316103,158.5584164,204.8976259,321.3518209
9037,downpour,medium,0,Uttarakhand,77.12090185,31.68169895,2015-12-07,1066,22.70908996,90,0.642352283,-0.646376729,2.722841501,7,0,0,0,14.55810547
9048,monsoon,large,0,Uttarakhand,78.17579584,31.50069958,2016-7-17,1845,43.82470189,56.1807788,0.5059338808,-0.5089803934,5.551120281,9,23.85021782,47.70043564,47.70043564,223.595089
9120,unknown,medium,0,Kashmir,77.27909738,28.57460179,2015-12-24,197,2.305677868,113.7061914,0.7633780241,-0.7174747586,58.65904236,7,0,0,3.01282382,5.991625547
9144,downpour,medium,1,Himachal Pradesh,76.86927478,31.4662664,2015-12-29,850,32.13594856,265.5661102,0.5305655599,-0.5325912833,0.9967707992,4,6.97823143,6.97823143,6.97823143,17.61692905
9166,rain,small,0,Uttarakhand,78.43579711,30.73129953,2016-7-18,1157,41.70735265,213.3271771,0.6414153576,-0.6270980835,4.120168209,7,166.9800301,210.9323502,236.1203804,407.1784401
9199,downpour,medium,0,Uttarakhand,75.3225999,34.29520037,2016-06-08,2739,12.88446488,230.4382713,0.05617600307,-0.130539462,2.752086878,7,0,0,0,47.26498699
9216,unknown,small,1,Himachal Pradesh,77.42659552,30.69349973,2016-7-26,1655,11.52054186,236.2246713,0.03424862027,-0.1569111198,1.8863343,4,21.22559357,84.90237808,270.4814186,451.2878189
9258,downpour,medium,4,Uttarakhand,78.43750048,30.97530154,2016-7-31,2535,19.14707227,147.0583067,0.1240932196,-0.1879882067,4.170127869,7,0,88.93916321,245.1060791,425.584837
9264,downpour,medium,0,Uttarakhand,77.10430062,31.6865014,2016-7-31,1098,49.90301913,191.0818559,0.4629035592,-0.5187647939,3.248231173,4,0,51.37511444,91.27802658,255.8169575
9314,rain,medium,0,Uttarakhand,78.06479544,30.30599939,2016-5-22,650,4.670121723,293.3484505,0.1045161709,-0.1514000893,84.4709549,7,0,0,32.14383698,56.58018112
9318,downpour,large,2,Himachal Pradesh,77.86440344,30.70070118,2016-5-23,2091,30.11388655,157.0760471,0.5403345227,-0.5599609613,13.04125404,4,0,0,48.62018108,88.47667408
9380,continuous_rain,medium,0,Uttarakhand,74.27979899,34.40019882,2016-04-04,1607,2.16795413,328.7850065,0.1160697117,-0.1664149612,6.606801033,7,18.50674152,25.16788387,50.34074807,139.5327919
9426,rain,medium,0,Himachal Pradesh,75.29048546,33.04965305,2016-3-26,1324,18.36030111,98.41402179,0.5305565596,-0.567886889,6.860143661,7,21.84177065,32.4314065,92.67422152,125.9069529
9447,continuous_rain,medium,0,Uttarakhand,74.94550264,33.00680109,2016-08-05,1353,37.85623479,178.5769018,0.3994245529,-0.360234499,4.633780479,4,22.59382248,78.70721817,243.7491226,485.9710236
9448,downpour,medium,5,Kashmir,80.21540204,29.58659924,2016-08-05,1602,19.70100762,5.968028074,0.2611955702,-0.2709979713,42.33563995,4,29.38614178,29.38614178,159.5753126,379.8485079
9449,downpour,small,1,Uttarakhand,79.49539991,30.73859908,2016-08-04,3120,8.56831129,270,2.68E-04,-0.03461813927,1.348754883,7,15.16832066,15.16832066,52.2402277,247.8240385
9465,continuous_rain,medium,1,Kashmir,75.69529603,32.98339973,2016-08-07,1882,27.58585729,73.80861189,0.4024362266,-0.4489358664,7.259354591,7,63.97010422,81.71553993,178.7950497,281.5643635
9468,continuous_rain,medium,0,Kashmir,75.21309776,33.24829708,2016-08-07,707,20.43700026,218.5604546,0.03749262169,-0.08692558855,2.641993999,7,49.03225136,55.08683157,128.2581935,209.2514815
9474,continuous_rain,medium,0,Kashmir,75.05819751,32.6986995,2016-08-07,466,10.97784214,203.36997,0.2684754729,-0.302898258,2.994184017,7,83.59526825,124.8490906,304.2181549,467.4518776
9475,continuous_rain,medium,0,Kashmir,75.09110121,32.90409907,2016-08-07,643,0.9274099368,0,0.5532449484,-0.5205726027,25.43785477,4,96.85977554,131.2671547,329.0277824,523.4992561
9476,continuous_rain,medium,2,Kashmir,75.79640169,33.14569763,2016-08-07,960,36.21335459,335.0105768,0.3758125901,-0.3712890744,,9,62.66342545,62.66342545,147.910162,224.0513916
9477,downpour,medium,0,Kashmir,74.83899702,33.07160075,2016-08-07,456,6.452840332,210.823124,0.6500844359,-0.6288304329,3.461608171,4,112.4842796,151.9240227,322.335659,496.8523026
9478,continuous_rain,medium,0,Kashmir,75.58070159,32.42979787,2016-08-07,518,23.4833188,44.9340109,0.6419953704,-0.609452188,1.775201917,4,127.6464081,175.5421638,373.730669,591.4682503
9490,continuous_rain,medium,0,Himachal Pradesh,77.85610059,31.57279878,2016-8-29,1650,59.22781595,19.15374502,0.441015929,-0.4490699768,0.2385528535,9,14.56905174,61.39721966,85.85684586,146.7763824
9507,construction,medium,0,Himachal Pradesh,77.05879995,30.89740104,2016-10-03,1704,40.45654498,264.5536938,0.337646395,-0.4168037474,7.20485878,4,4.043520451,34.38876295,66.42655754,89.28058672
9630,unknown,medium,0,Uttarakhand,80.55300058,29.85209857,2016-10-04,895,2.329933446,293.4442587,0.1036958694,-0.1722417921,1.501599669,7,18.10200119,47.69092751,80.47339249,160.5250044
