system:index,aspect,elevation,label,ndvi,ndwi,point_id,population,rainfall_14d,rainfall_30d,rainfall_3d,rainfall_7d,road_distance_m,slope,soil_type,.geo
448,354.5714254037861,4740,0,0.02425876010781671,-0.02911306702775897,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,0.0,2.7724497318267822,0.0,0.0,-9999,46.142147797790635,9,"{""type"":""Point"",""coordinates"":[77.99866842891213,34.70441934437098]}"
449,185.3062149148826,3707,0,-0.04156790194831474,0.06995792426367461,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,15.934863090515137,273.0970335006714,0.0,7.967431545257568,-9999,11.933660712143157,9,"{""type"":""Point"",""coordinates"":[76.05499812914331,34.08283747200807]}"
450,180.0,204,0,0.7996146435452793,-0.6978388204403151,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,109.33967590332031,333.5471577644348,31.722883224487305,40.76275825500488,-9999,0.9274099368670311,7,"{""type"":""Point"",""coordinates"":[78.13903499268656,28.480275531866166]}"
451,101.84631935588483,5165,0,0.2990586531498914,-0.37366003062787134,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,0.0,19.039649963378906,0.0,0.0,-9999,8.962211217194284,7,"{""type"":""Point"",""coordinates"":[80.28408793853404,32.96325921833265]}"
452,145.4847512130991,455,0,0.7744759883258159,-0.6272506082725061,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,438.07093048095703,744.9985065460205,85.43499755859375,277.50260162353516,-9999,13.265336055974618,7,"{""type"":""Point"",""coordinates"":[76.135124535961,31.975723165066263]}"
453,123.39670368994432,1950,0,0.04918032786885246,-0.0049586776859504135,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,367.18836975097656,584.2057456970215,122.16127395629883,232.02900314331055,-9999,34.0748519207327,4,"{""type"":""Point"",""coordinates"":[78.17589466510455,30.68906571276154]}"
454,149.71835624118597,198,0,0.7805800756620429,-0.7001806140878989,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,8.229133605957031,159.15568733215332,0.0,8.229133605957031,-9999,2.1470652155380336,7,"{""type"":""Point"",""coordinates"":[73.99104599516413,31.098922508611707]}"
455,-0.0,219,0,0.8329691672736101,-0.7288756583466911,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,0.9062713384628296,139.4898408651352,0.9062713384628296,0.9062713384628296,-9999,2.7802885155465065,7,"{""type"":""Point"",""coordinates"":[75.635517744174,29.61470407681368]}"
456,286.35555515560213,288,0,0.22413466994514847,-0.33250977969940293,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,0.0,205.42160511016846,0.0,0.0,-9999,3.2900583645070385,6,"{""type"":""Point"",""coordinates"":[74.81925616432213,28.306980911511257]}"
457,182.79202895956175,1706,0,0.39570552147239263,-0.3027916964924839,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,129.09708070755005,317.60725450515747,34.21097946166992,81.08839082717896,-9999,38.45461660002198,7,"{""type"":""Point"",""coordinates"":[75.18292793744646,33.182045060906816]}"
458,180.0,222,0,0.790633608815427,-0.7071569271175312,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,61.18781280517578,225.04332733154297,10.223001480102539,24.07677459716797,-9999,2.7802885155287553,7,"{""type"":""Point"",""coordinates"":[77.49701312414467,28.833149578760324]}"
459,103.57362397895572,4033,0,0.15711739241151007,-0.22084900591080064,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,84.09028148651123,84.09028148651123,62.18909454345703,72.5539436340332,-9999,15.42391533275316,9,"{""type"":""Point"",""coordinates"":[77.6113588578672,32.32452845979786]}"
460,170.38565168097776,3653,0,0.02864337425243941,-0.11956149366221308,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,0.0,3.8339695930480957,0.0,0.0,-9999,69.62569358429535,9,"{""type"":""Point"",""coordinates"":[76.92827296849309,34.11521151244886]}"
461,79.14710888446473,5309,0,0.10486891385767791,-0.22406639004149378,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,5.501094341278076,22.99353265762329,5.501094341278076,5.501094341278076,-9999,27.286527052090943,9,"{""type"":""Point"",""coordinates"":[81.27481969276974,33.82156291133991]}"
462,180.0,246,0,0.4570268074735987,-0.4497251859036534,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,1.9933335781097412,164.9467990398407,0.0,1.9933335781097412,-9999,1.8543341688295631,9,"{""type"":""Point"",""coordinates"":[74.53022587342102,28.493146792535825]}"
463,335.33031089371235,237,0,0.25854214123006836,-0.21696035242290748,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,65.93380165100098,237.01930046081543,19.799945831298828,19.799945831298828,-9999,5.089800114275557,,"{""type"":""Point"",""coordinates"":[77.1405457272682,29.439360722413845]}"
464,119.42904488055323,4764,0,0.1433389544688027,-0.29512893982808025,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,9.312973976135254,34.129252433776855,9.312973976135254,9.312973976135254,-9999,14.765455203179513,9,"{""type"":""Point"",""coordinates"":[78.61371735350218,32.19850886206814]}"
465,-0.0,171,0,0.4335289614697627,-0.43646126310406547,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,285.7520923614502,472.74002170562744,67.10446357727051,156.88409996032715,-9999,0.0,7,"{""type"":""Point"",""coordinates"":[81.10717536279577,28.619951635661746]}"
466,140.72722811011792,4623,0,0.015741833923652106,0.023704450888916907,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,162.54632377624512,185.24655723571777,104.05753517150879,118.92289733886719,-9999,28.531869321861922,7,"{""type"":""Point"",""coordinates"":[77.37059272114328,32.15005056491383]}"
467,270.0,185,0,0.8475021910604733,-0.7955706984667802,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,0.0,112.14860010147095,0.0,0.0,-9999,1.0783526586469458,7,"{""type"":""Point"",""coordinates"":[74.0848012049808,30.683677667231052]}"
468,97.33582235657845,1372,0,0.8284132841328413,-0.7234782608695652,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,340.72571563720703,506.20829820632935,87.4245662689209,227.5858554840088,-9999,41.5875974058531,4,"{""type"":""Point"",""coordinates"":[78.40530035303817,30.187229006334306]}"
469,131.4814875083648,1662,0,0.2139240506329114,-0.25154975530179446,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,245.30988311767578,353.73549365997314,58.9741096496582,160.5989990234375,-9999,38.885576472510124,7,"{""type"":""Point"",""coordinates"":[77.42527012890336,30.978926206764804]}"
470,191.6831255533935,2070,0,0.6200808338651351,-0.5105117017056724,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,266.0451126098633,421.03574562072754,89.0962142944336,198.46865844726562,-9999,37.24902646953469,7,"{""type"":""Point"",""coordinates"":[76.24124434850657,32.74970054692266]}"
471,229.09803891989273,227,0,0.330379746835443,-0.2534287418008348,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,0.0,106.83966016769409,0.0,0.0,-9999,1.4162327769674705,7,"{""type"":""Point"",""coordinates"":[75.72668048080519,29.969939111904733]}"
472,257.62811506412135,1945,0,0.5123255123255124,-0.46153846153846156,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,309.92472982406616,476.3129096031189,86.69686889648438,180.15336799621582,-9999,52.096779664449514,4,"{""type"":""Point"",""coordinates"":[78.51174195330671,30.174894473418544]}"
473,29.34946709640438,5756,0,0.10642895732036736,-0.2603076923076923,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,0.7185418009757996,0.7185418009757996,0.7185418009757996,0.7185418009757996,-9999,30.72249054248526,9,"{""type"":""Point"",""coordinates"":[79.2766459153353,33.5279828871928]}"
474,276.7218881121547,1926,0,0.7688764269977969,-0.6385899814471243,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,300.3598299026489,448.25746059417725,73.61170101165771,179.6761713027954,-9999,39.685429013029655,7,"{""type"":""Point"",""coordinates"":[78.50041770197028,30.196139582276974]}"
475,203.88643380623387,5829,0,0.023219205037386857,-0.003861003861003861,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,21.484543085098267,86.88736653327942,12.242802619934082,15.303503274917603,-9999,27.17686338135165,9,"{""type"":""Point"",""coordinates"":[81.19997834702824,31.073123504122098]}"
476,180.0,288,0,0.565402339595888,-0.49138804457953394,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,245.75027084350586,560.3495540618896,57.18230056762695,162.79393577575684,-9999,0.9274099368611016,7,"{""type"":""Point"",""coordinates"":[77.7315124152275,29.980533449693443]}"
477,292.7297320745629,718,0,0.7687175685693106,-0.6767392832044975,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,168.83465385437012,480.1993579864502,55.092323303222656,55.092323303222656,-9999,4.789679218139326,7,"{""type"":""Point"",""coordinates"":[74.00014794525872,33.08734562177798]}"
478,177.68098268503257,5764,0,-0.04550418638514744,0.05683453237410072,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,72.52156257629395,109.88673210144043,49.39896011352539,72.52156257629395,-9999,55.25741541015198,,"{""type"":""Point"",""coordinates"":[76.29384256770568,33.65771934538854]}"
479,138.260822172964,4125,0,0.08860759493670886,-0.12850678733031673,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,28.248408317565918,101.26372814178467,15.578084945678711,21.913246631622314,-9999,48.985663700328125,9,"{""type"":""Point"",""coordinates"":[75.4012934866143,34.43549990476723]}"
480,161.30553741207538,4020,0,0.0766762913057427,-0.1850282485875706,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,0.0,11.259960412979126,0.0,0.0,-9999,38.77146881176396,9,"{""type"":""Point"",""coordinates"":[77.24855689756407,35.17193861338319]}"
481,49.24972114168325,273,0,0.6716521739130434,-0.5639440286365116,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,117.53020572662354,269.32744312286377,0.0,64.50979042053223,-9999,1.4205772297814232,7,"{""type"":""Point"",""coordinates"":[76.63950835029993,30.49606977642028]}"
482,174.7081651624261,3646,0,-0.05555555555555555,0.08341810783316378,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,385.48575592041016,538.2618370056152,202.84915924072266,339.4104232788086,-9999,39.66246995923605,7,"{""type"":""Point"",""coordinates"":[76.81925428221464,32.1372134697373]}"
483,90.0,210,0,0.3945793734600493,-0.3733102253032929,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,239.29921579360962,386.75806760787964,69.11338424682617,118.98956155776978,-9999,1.0597946011891772,7,"{""type"":""Point"",""coordinates"":[80.27860478358619,28.947877795644793]}"
484,290.0428216537302,3776,0,0.04065998821449617,0.007307476110174255,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,178.13514709472656,654.6348495483398,64.72083282470703,82.29745101928711,-9999,18.295450795372645,7,"{""type"":""Point"",""coordinates"":[74.55390946580161,33.50189415167414]}"
485,312.9016044401863,1030,0,0.7492270697354861,-0.6415215989684074,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,160.53571939468384,313.3698401451111,45.322078704833984,84.33067226409912,-9999,19.631026871831963,7,"{""type"":""Point"",""coordinates"":[79.30911720467586,29.84744692017318]}"
486,320.1903718510617,765,0,0.9090285714285714,-0.753884922301554,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,290.0088138580322,476.01819229125977,66.0461483001709,148.00896549224854,-9999,31.429809596921935,4,"{""type"":""Point"",""coordinates"":[78.97352332236198,29.675892436120165]}"
487,229.14767188058096,225,0,0.6079077429983526,-0.5345911949685535,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,0.0,113.68824768066406,0.0,0.0,-9999,1.4176503345455262,7,"{""type"":""Point"",""coordinates"":[75.67543439029048,30.143252864249583]}"
488,246.20408022700502,226,0,0.02241297091082499,0.02010968921389397,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,0.0,158.15415048599243,0.0,0.0,-9999,2.2974954356852466,6,"{""type"":""Point"",""coordinates"":[73.64847406273238,28.12335146714571]}"
489,-0.0,241,0,0.6031168831168832,-0.5097847358121331,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,29.768815994262695,206.53821754455566,0.0,0.0,-9999,0.0,7,"{""type"":""Point"",""coordinates"":[75.74632971825704,31.25323268677871]}"
490,-0.0,177,0,0.6642794759825328,-0.5975855130784709,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,0.0,126.83564949035645,0.0,0.0,-9999,0.9274099368611016,7,"{""type"":""Point"",""coordinates"":[73.92326291768832,29.75713904805875]}"
491,29.58109786481546,166,0,0.1325811001410437,-0.09400544959128065,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,106.08733654022217,254.1271152496338,22.423046112060547,33.57510566711426,-9999,4.2581469540348325,7,"{""type"":""Point"",""coordinates"":[79.20950614371588,28.256766872140425]}"
492,102.8504131642425,4719,0,0.019133937562940583,-0.05636743215031315,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,37.70602798461914,66.0002965927124,37.70602798461914,37.70602798461914,-9999,41.1344712564486,9,"{""type"":""Point"",""coordinates"":[79.58893908414267,31.190553456223125]}"
493,180.0,283,0,0.2621951219512195,-0.1951501154734411,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,192.7442283630371,425.200834274292,39.68486404418945,110.29838180541992,-9999,0.9274099368729609,7,"{""type"":""Point"",""coordinates"":[74.88931566291959,32.585113605896815]}"
494,296.49621589261466,4973,0,0.14302191464821223,-0.28118939883645766,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,8.846933126449585,8.846933126449585,0.0,3.7933261394500732,-9999,30.137164174949135,9,"{""type"":""Point"",""coordinates"":[80.15102774754095,32.73114370007697]}"
495,258.7232609795834,1577,0,0.8085470085470086,-0.6309182999339352,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,131.61613750457764,260.9288034439087,40.082356452941895,95.72546482086182,-9999,22.485045969699016,7,"{""type"":""Point"",""coordinates"":[75.48825881091325,33.125929588944814]}"
496,113.64537018398057,3935,0,0.7506420733130983,-0.6906426155580608,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,8.196452617645264,8.196452617645264,4.567636013031006,4.567636013031006,-9999,17.894646842674938,9,"{""type"":""Point"",""coordinates"":[74.95473463656474,34.821493237595305]}"
497,310.85671624223096,431,0,0.5850847457627119,-0.5181818181818182,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,349.0376672744751,601.0981016159058,92.87411880493164,232.61329650878906,-9999,1.4175248490222112,7,"{""type"":""Point"",""coordinates"":[78.10926093625025,30.128226066913086]}"
498,303.3217724234242,5288,0,-0.02696078431372549,0.019147621988882025,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,0.0,0.0,0.0,0.0,-9999,26.60858234634984,9,"{""type"":""Point"",""coordinates"":[78.694468514291,31.703471442310107]}"
499,261.02181833770345,1105,0,0.3552662721893491,-0.33816312222481887,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,172.48408889770508,330.11804389953613,60.713701248168945,97.77708053588867,-9999,31.897052666772385,7,"{""type"":""Point"",""coordinates"":[79.99104579515512,29.661057271588593]}"
500,135.675806291986,547,0,0.27234927234927236,-0.2037765538945712,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,265.39385986328125,392.81773567199707,62.52079772949219,154.16711044311523,-9999,7.73154105699297,4,"{""type"":""Point"",""coordinates"":[76.82995497718629,31.435502107119063]}"
501,7.837143657768995,4644,0,0.42585551330798477,-0.4553686934023286,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,34.634010314941406,34.634010314941406,34.634010314941406,34.634010314941406,-9999,29.055387670971562,9,"{""type"":""Point"",""coordinates"":[79.13510570689567,31.270931407859525]}"
502,270.0,199,0,0.4949880668257757,-0.539066339066339,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,14.012344360351562,213.71489810943604,6.586455821990967,14.012344360351562,-9999,5.413402894347334,7,"{""type"":""Point"",""coordinates"":[73.98881700633594,31.338400139981676]}"
503,338.17108639186057,4973,0,-0.03457330415754924,0.011205737337516808,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,4.480828642845154,45.49288308620453,4.480828642845154,4.480828642845154,-9999,32.11945412976699,9,"{""type"":""Point"",""coordinates"":[76.74009372598951,33.67707917500628]}"
504,180.0,4741,0,0.07568052647322764,-0.1899404367968233,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,11.158672332763672,43.454734802246094,0.0,11.158672332763672,-9999,0.9274099368611016,9,"{""type"":""Point"",""coordinates"":[80.67773365832556,33.582971660500654]}"
505,73.6490962646712,258,0,0.662674004532211,-0.5822550831792976,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,18.791854858398438,155.50894451141357,0.0,0.0,-9999,3.2909667450255484,4,"{""type"":""Point"",""coordinates"":[76.11412468987585,28.33897021358048]}"
506,49.193863928907206,197,0,0.35157894736842105,-0.3776824034334764,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,0.0,170.41744422912598,0.0,0.0,-9999,1.4189731253564257,7,"{""type"":""Point"",""coordinates"":[74.57499246299692,30.303506711808616]}"
507,41.064648265479164,5501,0,0.030700241462573302,-0.13871951219512196,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,0.0,0.0,0.0,0.0,-9999,16.729784992072048,9,"{""type"":""Point"",""coordinates"":[79.41669348933246,34.93284539113466]}"
508,90.0,162,0,0.2234891676168757,-0.24333719582850522,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,132.51489114761353,221.27839517593384,22.811397552490234,29.299097537994385,-9999,1.0521449293795855,7,"{""type"":""Point"",""coordinates"":[79.75823839457419,28.185291770338694]}"
509,163.8949361500661,216,0,0.728088336783989,-0.6351763169351328,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,0.0,118.44648742675781,0.0,0.0,-9999,3.8556793649108556,7,"{""type"":""Point"",""coordinates"":[75.2484078955,30.01926046076892]}"
